"","codigoComuna","descripcionSexo","key","FEP_barrio"
"20473",7,"Hombre","723_0_7_2017",70.5
"20474",7,"Hombre","723_0_7_2018",36.3333333333333
"20475",7,"Hombre","723_0_7_2019",57
"20476",7,"Mujer","723_1_1_2005",411
"20477",7,"Mujer","723_1_1_2006",20.2
"20478",7,"Mujer","723_1_1_2007",9.35714285714286
"20479",7,"Mujer","723_1_1_2008",4.48192771084337
"20480",7,"Mujer","723_1_1_2009",4.01098901098901
"20481",7,"Mujer","723_1_1_2010",15.304347826087
"20482",7,"Mujer","723_1_1_2011",69.2
"20483",7,"Mujer","723_1_1_2012",28
"20484",7,"Mujer","723_1_1_2013",48.4285714285714
"20485",7,"Mujer","723_1_1_2014",32.8
"20486",7,"Mujer","723_1_1_2015",47
"20487",7,"Mujer","723_1_1_2016",65.8
"20488",7,"Mujer","723_1_1_2017",40.625
"20489",7,"Mujer","723_1_1_2018",93.6666666666667
"20490",7,"Mujer","723_1_1_2019",94.1666666666667
"20491",7,"Mujer","723_1_2_2005",84.5
"20492",7,"Mujer","723_1_2_2006",18.7777777777778
"20493",7,"Mujer","723_1_2_2007",16.4761904761905
"20494",7,"Mujer","723_1_2_2008",44
"20495",7,"Mujer","723_1_2_2009",4.53846153846154
"20496",7,"Mujer","723_1_2_2010",23.1333333333333
"20497",7,"Mujer","723_1_2_2011",49.1428571428571
"20498",7,"Mujer","723_1_2_2012",33.7
"20499",7,"Mujer","723_1_2_2013",41.125
"20500",7,"Mujer","723_1_2_2014",32.3
"20501",7,"Mujer","723_1_2_2015",62.8
"20502",7,"Mujer","723_1_2_2016",51.1666666666667
"20503",7,"Mujer","723_1_2_2017",297
"20504",7,"Mujer","723_1_2_2018",63.25
"20505",7,"Mujer","723_1_2_2019",33.6666666666667
"20506",7,"Mujer","723_1_3_2005",145
"20507",7,"Mujer","723_1_3_2006",19.7333333333333
"20508",7,"Mujer","723_1_3_2007",11.4615384615385
"20509",7,"Mujer","723_1_3_2008",62.8
"20510",7,"Mujer","723_1_3_2009",6.26923076923077
"20511",7,"Mujer","723_1_3_2010",25.6923076923077
"20512",7,"Mujer","723_1_3_2011",85.5
"20513",7,"Mujer","723_1_3_2012",59.3333333333333
"20514",7,"Mujer","723_1_3_2013",45
"20515",7,"Mujer","723_1_3_2014",61.3333333333333
"20516",7,"Mujer","723_1_3_2015",34.3636363636364
"20517",7,"Mujer","723_1_3_2016",29.5384615384615
"20518",7,"Mujer","723_1_3_2017",38.9
"20519",7,"Mujer","723_1_3_2018",144.25
"20520",7,"Mujer","723_1_3_2019",120
"20521",7,"Mujer","723_1_4_2005",124
"20522",7,"Mujer","723_1_4_2006",28.6153846153846
"20523",7,"Mujer","723_1_4_2007",12.2666666666667
"20524",7,"Mujer","723_1_4_2008",61
"20525",7,"Mujer","723_1_4_2009",8.06818181818182
"20526",7,"Mujer","723_1_4_2010",25.1428571428571
"20527",7,"Mujer","723_1_4_2011",57.1666666666667
"20528",7,"Mujer","723_1_4_2012",42
"20529",7,"Mujer","723_1_4_2013",66.2
"20530",7,"Mujer","723_1_4_2014",30.3636363636364
"20531",7,"Mujer","723_1_4_2015",36
"20532",7,"Mujer","723_1_4_2016",108.666666666667
"20533",7,"Mujer","723_1_4_2017",167.5
"20534",7,"Mujer","723_1_4_2018",64.2857142857143
"20535",7,"Mujer","723_1_4_2019",78
"20536",7,"Mujer","723_1_5_2005",31.8888888888889
"20537",7,"Mujer","723_1_5_2006",19.9333333333333
"20538",7,"Mujer","723_1_5_2007",22.7857142857143
"20539",7,"Mujer","723_1_5_2008",55
"20540",7,"Mujer","723_1_5_2009",6.25454545454545
"20541",7,"Mujer","723_1_5_2010",51.8571428571429
"20542",7,"Mujer","723_1_5_2011",123.333333333333
"20543",7,"Mujer","723_1_5_2012",54.4285714285714
"20544",7,"Mujer","723_1_5_2013",64.5
"20545",7,"Mujer","723_1_5_2014",65.6666666666667
"20546",7,"Mujer","723_1_5_2015",96.5
"20547",7,"Mujer","723_1_5_2016",63.6666666666667
"20548",7,"Mujer","723_1_5_2017",62.6666666666667
"20549",7,"Mujer","723_1_5_2018",94.5
"20550",7,"Mujer","723_1_5_2019",63.5
"20551",7,"Mujer","723_1_6_2005",35
"20552",7,"Mujer","723_1_6_2006",25.1666666666667
"20553",7,"Mujer","723_1_6_2007",23.4285714285714
"20554",7,"Mujer","723_1_6_2008",44.75
"20555",7,"Mujer","723_1_6_2009",10.8333333333333
"20556",7,"Mujer","723_1_6_2010",42
"20557",7,"Mujer","723_1_6_2011",110.5
"20558",7,"Mujer","723_1_6_2012",119.5
"20559",7,"Mujer","723_1_6_2013",50.8
"20560",7,"Mujer","723_1_6_2014",89
"20561",7,"Mujer","723_1_6_2015",47.5
"20562",7,"Mujer","723_1_6_2016",99.3333333333333
"20563",7,"Mujer","723_1_6_2017",157
"20564",7,"Mujer","723_1_6_2018",40.1428571428571
"20565",7,"Mujer","723_1_6_2019",32.3333333333333
"20566",7,"Mujer","723_1_7_2005",42.3333333333333
"20567",7,"Mujer","723_1_7_2006",14.7777777777778
"20568",7,"Mujer","723_1_7_2007",11.1666666666667
"20569",7,"Mujer","723_1_7_2008",141
"20570",7,"Mujer","723_1_7_2009",8.8125
"20571",7,"Mujer","723_1_7_2010",25.3333333333333
"20572",7,"Mujer","723_1_7_2011",80.5
"20573",7,"Mujer","723_1_7_2012",169
"20574",7,"Mujer","723_1_7_2013",88
"20575",7,"Mujer","723_1_7_2014",38.2
"20576",7,"Mujer","723_1_7_2015",42.2
"20577",7,"Mujer","723_1_7_2016",225
"20578",7,"Mujer","723_1_7_2017",48
"20579",7,"Mujer","723_1_7_2018",88
"20580",7,"Mujer","723_1_7_2019",94.5
"20581",7,"Hombre","724_0_1_2005",NA
"20582",7,"Hombre","724_0_1_2006",16.7
"20583",7,"Hombre","724_0_1_2007",82
"20584",7,"Hombre","724_0_1_2008",NA
"20585",7,"Hombre","724_0_1_2009",NA
"20586",7,"Hombre","724_0_1_2010",NA
"20587",7,"Hombre","724_0_1_2011",NA
"20588",7,"Hombre","724_0_1_2012",34
"20589",7,"Hombre","724_0_1_2013",21
"20590",7,"Hombre","724_0_1_2014",23
"20591",7,"Hombre","724_0_1_2015",4.23684210526316
"20592",7,"Hombre","724_0_1_2016",6.6
"20593",7,"Hombre","724_0_1_2017",6.625
"20594",7,"Hombre","724_0_1_2018",77.6190476190476
"20595",7,"Hombre","724_0_1_2019",96.5294117647059
"20596",7,"Hombre","724_0_2_2005",NA
"20597",7,"Hombre","724_0_2_2006",31.5
"20598",7,"Hombre","724_0_2_2007",32
"20599",7,"Hombre","724_0_2_2008",NA
"20600",7,"Hombre","724_0_2_2009",NA
"20601",7,"Hombre","724_0_2_2010",NA
"20602",7,"Hombre","724_0_2_2011",45.3333333333333
"20603",7,"Hombre","724_0_2_2012",44.6666666666667
"20604",7,"Hombre","724_0_2_2013",13.3
"20605",7,"Hombre","724_0_2_2014",11.0833333333333
"20606",7,"Hombre","724_0_2_2015",7.16666666666667
"20607",7,"Hombre","724_0_2_2016",9.07142857142857
"20608",7,"Hombre","724_0_2_2017",8.85714285714286
"20609",7,"Hombre","724_0_2_2018",65
"20610",7,"Hombre","724_0_2_2019",81.4375
"20611",7,"Hombre","724_0_3_2005",NA
"20612",7,"Hombre","724_0_3_2006",48
"20613",7,"Hombre","724_0_3_2007",19.8
"20614",7,"Hombre","724_0_3_2008",NA
"20615",7,"Hombre","724_0_3_2009",NA
"20616",7,"Hombre","724_0_3_2010",NA
"20617",7,"Hombre","724_0_3_2011",NA
"20618",7,"Hombre","724_0_3_2012",41
"20619",7,"Hombre","724_0_3_2013",14
"20620",7,"Hombre","724_0_3_2014",18.7142857142857
"20621",7,"Hombre","724_0_3_2015",5.70833333333333
"20622",7,"Hombre","724_0_3_2016",10
"20623",7,"Hombre","724_0_3_2017",10.2857142857143
"20624",7,"Hombre","724_0_3_2018",88.1538461538462
"20625",7,"Hombre","724_0_3_2019",74.75
"20626",7,"Hombre","724_0_4_2005",NA
"20627",7,"Hombre","724_0_4_2006",28.75
"20628",7,"Hombre","724_0_4_2007",37.3333333333333
"20629",7,"Hombre","724_0_4_2008",NA
"20630",7,"Hombre","724_0_4_2009",NA
"20631",7,"Hombre","724_0_4_2010",NA
"20632",7,"Hombre","724_0_4_2011",104
"20633",7,"Hombre","724_0_4_2012",50.5
"20634",7,"Hombre","724_0_4_2013",20.2
"20635",7,"Hombre","724_0_4_2014",20.6
"20636",7,"Hombre","724_0_4_2015",8.41666666666667
"20637",7,"Hombre","724_0_4_2016",14.8571428571429
"20638",7,"Hombre","724_0_4_2017",9.81818181818182
"20639",7,"Hombre","724_0_4_2018",51.1666666666667
"20640",7,"Hombre","724_0_4_2019",107.666666666667
"20641",7,"Hombre","724_0_5_2005",NA
"20642",7,"Hombre","724_0_5_2006",90
"20643",7,"Hombre","724_0_5_2007",48
"20644",7,"Hombre","724_0_5_2008",NA
"20645",7,"Hombre","724_0_5_2009",NA
"20646",7,"Hombre","724_0_5_2010",NA
"20647",7,"Hombre","724_0_5_2011",NA
"20648",7,"Hombre","724_0_5_2012",29
"20649",7,"Hombre","724_0_5_2013",23.6
"20650",7,"Hombre","724_0_5_2014",29.75
"20651",7,"Hombre","724_0_5_2015",9.07692307692308
"20652",7,"Hombre","724_0_5_2016",16.8571428571429
"20653",7,"Hombre","724_0_5_2017",19.1666666666667
"20654",7,"Hombre","724_0_5_2018",42.2307692307692
"20655",7,"Hombre","724_0_5_2019",110.8
"20656",7,"Hombre","724_0_6_2005",NA
"20657",7,"Hombre","724_0_6_2006",41
"20658",7,"Hombre","724_0_6_2007",45
"20659",7,"Hombre","724_0_6_2008",NA
"20660",7,"Hombre","724_0_6_2009",NA
"20661",7,"Hombre","724_0_6_2010",NA
"20662",7,"Hombre","724_0_6_2011",58
"20663",7,"Hombre","724_0_6_2012",NA
"20664",7,"Hombre","724_0_6_2013",33
"20665",7,"Hombre","724_0_6_2014",35
"20666",7,"Hombre","724_0_6_2015",18.75
"20667",7,"Hombre","724_0_6_2016",9.75
"20668",7,"Hombre","724_0_6_2017",12.1428571428571
"20669",7,"Hombre","724_0_6_2018",70.25
"20670",7,"Hombre","724_0_6_2019",41.8571428571429
"20671",7,"Hombre","724_0_7_2005",NA
"20672",7,"Hombre","724_0_7_2006",NA
"20673",7,"Hombre","724_0_7_2007",13
"20674",7,"Hombre","724_0_7_2008",NA
"20675",7,"Hombre","724_0_7_2009",NA
"20676",7,"Hombre","724_0_7_2010",NA
"20677",7,"Hombre","724_0_7_2011",NA
"20678",7,"Hombre","724_0_7_2012",32
"20679",7,"Hombre","724_0_7_2013",8.75
"20680",7,"Hombre","724_0_7_2014",NA
"20681",7,"Hombre","724_0_7_2015",5.57142857142857
"20682",7,"Hombre","724_0_7_2016",9.75
"20683",7,"Hombre","724_0_7_2017",7.66666666666667
"20684",7,"Hombre","724_0_7_2018",37.4
"20685",7,"Hombre","724_0_7_2019",32.8333333333333
"20686",7,"Mujer","724_1_1_2005",NA
"20687",7,"Mujer","724_1_1_2006",23
"20688",7,"Mujer","724_1_1_2007",159
"20689",7,"Mujer","724_1_1_2008",NA
"20690",7,"Mujer","724_1_1_2009",NA
"20691",7,"Mujer","724_1_1_2010",NA
"20692",7,"Mujer","724_1_1_2011",NA
"20693",7,"Mujer","724_1_1_2012",32.2
"20694",7,"Mujer","724_1_1_2013",15.9
"20695",7,"Mujer","724_1_1_2014",18.875
"20696",7,"Mujer","724_1_1_2015",5.76923076923077
"20697",7,"Mujer","724_1_1_2016",7.38095238095238
"20698",7,"Mujer","724_1_1_2017",12.4166666666667
"20699",7,"Mujer","724_1_1_2018",90.1111111111111
"20700",7,"Mujer","724_1_1_2019",102.0625
"20701",7,"Mujer","724_1_2_2005",NA
"20702",7,"Mujer","724_1_2_2006",40
"20703",7,"Mujer","724_1_2_2007",25
"20704",7,"Mujer","724_1_2_2008",NA
"20705",7,"Mujer","724_1_2_2009",NA
"20706",7,"Mujer","724_1_2_2010",NA
"20707",7,"Mujer","724_1_2_2011",42.6666666666667
"20708",7,"Mujer","724_1_2_2012",11.6363636363636
"20709",7,"Mujer","724_1_2_2013",12.8
"20710",7,"Mujer","724_1_2_2014",18.1428571428571
"20711",7,"Mujer","724_1_2_2015",7.8125
"20712",7,"Mujer","724_1_2_2016",5.90476190476191
"20713",7,"Mujer","724_1_2_2017",10.9090909090909
"20714",7,"Mujer","724_1_2_2018",87.5
"20715",7,"Mujer","724_1_2_2019",66.6190476190476
"20716",7,"Mujer","724_1_3_2005",NA
"20717",7,"Mujer","724_1_3_2006",17.6666666666667
"20718",7,"Mujer","724_1_3_2007",55
"20719",7,"Mujer","724_1_3_2008",NA
"20720",7,"Mujer","724_1_3_2009",NA
"20721",7,"Mujer","724_1_3_2010",NA
"20722",7,"Mujer","724_1_3_2011",124
"20723",7,"Mujer","724_1_3_2012",63.5
"20724",7,"Mujer","724_1_3_2013",21.8333333333333
"20725",7,"Mujer","724_1_3_2014",27
"20726",7,"Mujer","724_1_3_2015",4.96428571428571
"20727",7,"Mujer","724_1_3_2016",7.36842105263158
"20728",7,"Mujer","724_1_3_2017",8.05555555555556
"20729",7,"Mujer","724_1_3_2018",71.7894736842105
"20730",7,"Mujer","724_1_3_2019",94.4666666666667
"20731",7,"Mujer","724_1_4_2005",NA
"20732",7,"Mujer","724_1_4_2006",23
"20733",7,"Mujer","724_1_4_2007",137
"20734",7,"Mujer","724_1_4_2008",NA
"20735",7,"Mujer","724_1_4_2009",NA
"20736",7,"Mujer","724_1_4_2010",NA
"20737",7,"Mujer","724_1_4_2011",125
"20738",7,"Mujer","724_1_4_2012",24.6
"20739",7,"Mujer","724_1_4_2013",20
"20740",7,"Mujer","724_1_4_2014",20.1666666666667
"20741",7,"Mujer","724_1_4_2015",5.61904761904762
"20742",7,"Mujer","724_1_4_2016",9.23076923076923
"20743",7,"Mujer","724_1_4_2017",11.1818181818182
"20744",7,"Mujer","724_1_4_2018",68.5294117647059
"20745",7,"Mujer","724_1_4_2019",93.1538461538462
"20746",7,"Mujer","724_1_5_2005",NA
"20747",7,"Mujer","724_1_5_2006",55.5
"20748",7,"Mujer","724_1_5_2007",23.6
"20749",7,"Mujer","724_1_5_2008",NA
"20750",7,"Mujer","724_1_5_2009",NA
"20751",7,"Mujer","724_1_5_2010",NA
"20752",7,"Mujer","724_1_5_2011",69.5
"20753",7,"Mujer","724_1_5_2012",28.6
"20754",7,"Mujer","724_1_5_2013",20.7142857142857
"20755",7,"Mujer","724_1_5_2014",48.6666666666667
"20756",7,"Mujer","724_1_5_2015",6.59090909090909
"20757",7,"Mujer","724_1_5_2016",9
"20758",7,"Mujer","724_1_5_2017",17.75
"20759",7,"Mujer","724_1_5_2018",62.4615384615385
"20760",7,"Mujer","724_1_5_2019",40.75
"20761",7,"Mujer","724_1_6_2005",NA
"20762",7,"Mujer","724_1_6_2006",17.6666666666667
"20763",7,"Mujer","724_1_6_2007",57
"20764",7,"Mujer","724_1_6_2008",NA
"20765",7,"Mujer","724_1_6_2009",NA
"20766",7,"Mujer","724_1_6_2010",NA
"20767",7,"Mujer","724_1_6_2011",74
"20768",7,"Mujer","724_1_6_2012",77
"20769",7,"Mujer","724_1_6_2013",28
"20770",7,"Mujer","724_1_6_2014",18
"20771",7,"Mujer","724_1_6_2015",7.23076923076923
"20772",7,"Mujer","724_1_6_2016",19.6
"20773",7,"Mujer","724_1_6_2017",14.8571428571429
"20774",7,"Mujer","724_1_6_2018",50.3
"20775",7,"Mujer","724_1_6_2019",40.0769230769231
"20776",7,"Mujer","724_1_7_2005",NA
"20777",7,"Mujer","724_1_7_2006",NA
"20778",7,"Mujer","724_1_7_2007",19
"20779",7,"Mujer","724_1_7_2008",NA
"20780",7,"Mujer","724_1_7_2009",NA
"20781",7,"Mujer","724_1_7_2010",NA
"20782",7,"Mujer","724_1_7_2011",22
"20783",7,"Mujer","724_1_7_2012",24.5
"20784",7,"Mujer","724_1_7_2013",52
"20785",7,"Mujer","724_1_7_2014",56
"20786",7,"Mujer","724_1_7_2015",15
"20787",7,"Mujer","724_1_7_2016",7.625
"20788",7,"Mujer","724_1_7_2017",10
"20789",7,"Mujer","724_1_7_2018",69
"20790",7,"Mujer","724_1_7_2019",59
"20791",7,"Hombre","725_0_1_2005",15.0294117647059
"20792",7,"Hombre","725_0_1_2006",21.125
"20793",7,"Hombre","725_0_1_2007",19.2692307692308
"20794",7,"Hombre","725_0_1_2008",25.8947368421053
"20795",7,"Hombre","725_0_1_2009",20.2916666666667
"20796",7,"Hombre","725_0_1_2010",34.4285714285714
"20797",7,"Hombre","725_0_1_2011",34.1428571428571
"20798",7,"Hombre","725_0_1_2012",52.7777777777778
"20799",7,"Hombre","725_0_1_2013",58.875
"20800",7,"Hombre","725_0_1_2014",58
"20801",7,"Hombre","725_0_1_2015",51.6666666666667
"20802",7,"Hombre","725_0_1_2016",232.5
"20803",7,"Hombre","725_0_1_2017",236
"20804",7,"Hombre","725_0_1_2018",58.8
"20805",7,"Hombre","725_0_1_2019",37
"20806",7,"Hombre","725_0_2_2005",13.6086956521739
"20807",7,"Hombre","725_0_2_2006",16.1
"20808",7,"Hombre","725_0_2_2007",22
"20809",7,"Hombre","725_0_2_2008",33.8
"20810",7,"Hombre","725_0_2_2009",23.2666666666667
"20811",7,"Hombre","725_0_2_2010",39
"20812",7,"Hombre","725_0_2_2011",35
"20813",7,"Hombre","725_0_2_2012",26.5384615384615
"20814",7,"Hombre","725_0_2_2013",57
"20815",7,"Hombre","725_0_2_2014",37.5555555555556
"20816",7,"Hombre","725_0_2_2015",65.8
"20817",7,"Hombre","725_0_2_2016",81
"20818",7,"Hombre","725_0_2_2017",79.5
"20819",7,"Hombre","725_0_2_2018",86.3333333333333
"20820",7,"Hombre","725_0_2_2019",37.1428571428571
"20821",7,"Hombre","725_0_3_2005",12.1111111111111
"20822",7,"Hombre","725_0_3_2006",17.3076923076923
"20823",7,"Hombre","725_0_3_2007",13
"20824",7,"Hombre","725_0_3_2008",24.7
"20825",7,"Hombre","725_0_3_2009",18.2857142857143
"20826",7,"Hombre","725_0_3_2010",45.3333333333333
"20827",7,"Hombre","725_0_3_2011",23.4166666666667
"20828",7,"Hombre","725_0_3_2012",49.5
"20829",7,"Hombre","725_0_3_2013",30.7
"20830",7,"Hombre","725_0_3_2014",79
"20831",7,"Hombre","725_0_3_2015",53.6666666666667
"20832",7,"Hombre","725_0_3_2016",47.7142857142857
"20833",7,"Hombre","725_0_3_2017",85.5
"20834",7,"Hombre","725_0_3_2018",32.4444444444444
"20835",7,"Hombre","725_0_3_2019",60.8
"20836",7,"Hombre","725_0_4_2005",24.9090909090909
"20837",7,"Hombre","725_0_4_2006",35.125
"20838",7,"Hombre","725_0_4_2007",31.3333333333333
"20839",7,"Hombre","725_0_4_2008",21.6153846153846
"20840",7,"Hombre","725_0_4_2009",35
"20841",7,"Hombre","725_0_4_2010",39.7142857142857
"20842",7,"Hombre","725_0_4_2011",55.2
"20843",7,"Hombre","725_0_4_2012",30.5555555555556
"20844",7,"Hombre","725_0_4_2013",67.75
"20845",7,"Hombre","725_0_4_2014",67.5
"20846",7,"Hombre","725_0_4_2015",54.2
"20847",7,"Hombre","725_0_4_2016",279
"20848",7,"Hombre","725_0_4_2017",289
"20849",7,"Hombre","725_0_4_2018",75
"20850",7,"Hombre","725_0_4_2019",26.3333333333333
"20851",7,"Hombre","725_0_5_2005",35.1666666666667
"20852",7,"Hombre","725_0_5_2006",56.75
"20853",7,"Hombre","725_0_5_2007",82.3333333333333
"20854",7,"Hombre","725_0_5_2008",133
"20855",7,"Hombre","725_0_5_2009",40.5714285714286
"20856",7,"Hombre","725_0_5_2010",50.5
"20857",7,"Hombre","725_0_5_2011",80.5
"20858",7,"Hombre","725_0_5_2012",112.666666666667
"20859",7,"Hombre","725_0_5_2013",175.5
"20860",7,"Hombre","725_0_5_2014",72.2
"20861",7,"Hombre","725_0_5_2015",91.25
"20862",7,"Hombre","725_0_5_2016",363
"20863",7,"Hombre","725_0_5_2017",179.5
"20864",7,"Hombre","725_0_5_2018",29
"20865",7,"Hombre","725_0_5_2019",58
"20866",7,"Hombre","725_0_6_2005",34.3333333333333
"20867",7,"Hombre","725_0_6_2006",112
"20868",7,"Hombre","725_0_6_2007",20
"20869",7,"Hombre","725_0_6_2008",65.5
"20870",7,"Hombre","725_0_6_2009",142
"20871",7,"Hombre","725_0_6_2010",NA
"20872",7,"Hombre","725_0_6_2011",24.1428571428571
"20873",7,"Hombre","725_0_6_2012",90
"20874",7,"Hombre","725_0_6_2013",98
"20875",7,"Hombre","725_0_6_2014",70
"20876",7,"Hombre","725_0_6_2015",226
"20877",7,"Hombre","725_0_6_2016",120
"20878",7,"Hombre","725_0_6_2017",NA
"20879",7,"Hombre","725_0_6_2018",32
"20880",7,"Hombre","725_0_6_2019",33.5
"20881",7,"Hombre","725_0_7_2005",8.57142857142857
"20882",7,"Hombre","725_0_7_2006",30.5
"20883",7,"Hombre","725_0_7_2007",NA
"20884",7,"Hombre","725_0_7_2008",70
"20885",7,"Hombre","725_0_7_2009",18.5
"20886",7,"Hombre","725_0_7_2010",16.2
"20887",7,"Hombre","725_0_7_2011",88
"20888",7,"Hombre","725_0_7_2012",32
"20889",7,"Hombre","725_0_7_2013",16.8333333333333
"20890",7,"Hombre","725_0_7_2014",27.5
"20891",7,"Hombre","725_0_7_2015",39
"20892",7,"Hombre","725_0_7_2016",63.5
"20893",7,"Hombre","725_0_7_2017",67
"20894",7,"Hombre","725_0_7_2018",NA
"20895",7,"Hombre","725_0_7_2019",24.5
"20896",7,"Mujer","725_1_1_2005",21.304347826087
"20897",7,"Mujer","725_1_1_2006",25.4736842105263
"20898",7,"Mujer","725_1_1_2007",31.8666666666667
"20899",7,"Mujer","725_1_1_2008",20.6086956521739
"20900",7,"Mujer","725_1_1_2009",27.3529411764706
"20901",7,"Mujer","725_1_1_2010",46.1
"20902",7,"Mujer","725_1_1_2011",38.5833333333333
"20903",7,"Mujer","725_1_1_2012",37.75
"20904",7,"Mujer","725_1_1_2013",74.8333333333333
"20905",7,"Mujer","725_1_1_2014",88.6
"20906",7,"Mujer","725_1_1_2015",44.8
"20907",7,"Mujer","725_1_1_2016",NA
"20908",7,"Mujer","725_1_1_2017",151.333333333333
"20909",7,"Mujer","725_1_1_2018",94.3333333333333
"20910",7,"Mujer","725_1_1_2019",284
"20911",7,"Mujer","725_1_2_2005",15.15
"20912",7,"Mujer","725_1_2_2006",31.1
"20913",7,"Mujer","725_1_2_2007",22.7857142857143
"20914",7,"Mujer","725_1_2_2008",20.25
"20915",7,"Mujer","725_1_2_2009",18.5
"20916",7,"Mujer","725_1_2_2010",23.7857142857143
"20917",7,"Mujer","725_1_2_2011",33.1
"20918",7,"Mujer","725_1_2_2012",30.6363636363636
"20919",7,"Mujer","725_1_2_2013",30.1818181818182
"20920",7,"Mujer","725_1_2_2014",54.3333333333333
"20921",7,"Mujer","725_1_2_2015",52.8333333333333
"20922",7,"Mujer","725_1_2_2016",39
"20923",7,"Mujer","725_1_2_2017",33.8888888888889
"20924",7,"Mujer","725_1_2_2018",41
"20925",7,"Mujer","725_1_2_2019",61.5
"20926",7,"Mujer","725_1_3_2005",17.8571428571429
"20927",7,"Mujer","725_1_3_2006",23.1818181818182
"20928",7,"Mujer","725_1_3_2007",20.1538461538462
"20929",7,"Mujer","725_1_3_2008",30
"20930",7,"Mujer","725_1_3_2009",18.7333333333333
"20931",7,"Mujer","725_1_3_2010",48.3333333333333
"20932",7,"Mujer","725_1_3_2011",60.8
"20933",7,"Mujer","725_1_3_2012",39.375
"20934",7,"Mujer","725_1_3_2013",46.1428571428571
"20935",7,"Mujer","725_1_3_2014",109
"20936",7,"Mujer","725_1_3_2015",53.6666666666667
"20937",7,"Mujer","725_1_3_2016",110
"20938",7,"Mujer","725_1_3_2017",169.5
"20939",7,"Mujer","725_1_3_2018",50.4
"20940",7,"Mujer","725_1_3_2019",87.3333333333333
"20941",7,"Mujer","725_1_4_2005",27.5
"20942",7,"Mujer","725_1_4_2006",37.2222222222222
"20943",7,"Mujer","725_1_4_2007",37.5555555555556
"20944",7,"Mujer","725_1_4_2008",33.8
"20945",7,"Mujer","725_1_4_2009",25.7692307692308
"20946",7,"Mujer","725_1_4_2010",47.8571428571429
"20947",7,"Mujer","725_1_4_2011",33.7
"20948",7,"Mujer","725_1_4_2012",47.2857142857143
"20949",7,"Mujer","725_1_4_2013",54.8333333333333
"20950",7,"Mujer","725_1_4_2014",81.75
"20951",7,"Mujer","725_1_4_2015",63.8
"20952",7,"Mujer","725_1_4_2016",108
"20953",7,"Mujer","725_1_4_2017",83.5
"20954",7,"Mujer","725_1_4_2018",46
"20955",7,"Mujer","725_1_4_2019",145
"20956",7,"Mujer","725_1_5_2005",26.2
"20957",7,"Mujer","725_1_5_2006",31.5555555555556
"20958",7,"Mujer","725_1_5_2007",51.5
"20959",7,"Mujer","725_1_5_2008",66
"20960",7,"Mujer","725_1_5_2009",39.4444444444444
"20961",7,"Mujer","725_1_5_2010",75.6
"20962",7,"Mujer","725_1_5_2011",80.4
"20963",7,"Mujer","725_1_5_2012",84
"20964",7,"Mujer","725_1_5_2013",436
"20965",7,"Mujer","725_1_5_2014",63.8571428571429
"20966",7,"Mujer","725_1_5_2015",149
"20967",7,"Mujer","725_1_5_2016",148.666666666667
"20968",7,"Mujer","725_1_5_2017",146.666666666667
"20969",7,"Mujer","725_1_5_2018",27.4
"20970",7,"Mujer","725_1_5_2019",34.25
"20971",7,"Mujer","725_1_6_2005",26.6
"20972",7,"Mujer","725_1_6_2006",35.75
"20973",7,"Mujer","725_1_6_2007",30.6
"20974",7,"Mujer","725_1_6_2008",41.75
"20975",7,"Mujer","725_1_6_2009",25.8571428571429
"20976",7,"Mujer","725_1_6_2010",39.2
"20977",7,"Mujer","725_1_6_2011",35.5
"20978",7,"Mujer","725_1_6_2012",116
"20979",7,"Mujer","725_1_6_2013",31.25
"20980",7,"Mujer","725_1_6_2014",268
"20981",7,"Mujer","725_1_6_2015",96.3333333333333
"20982",7,"Mujer","725_1_6_2016",305
"20983",7,"Mujer","725_1_6_2017",107.666666666667
"20984",7,"Mujer","725_1_6_2018",34.3333333333333
"20985",7,"Mujer","725_1_6_2019",26.75
"20986",7,"Mujer","725_1_7_2005",7.16666666666667
"20987",7,"Mujer","725_1_7_2006",15
"20988",7,"Mujer","725_1_7_2007",18.6
"20989",7,"Mujer","725_1_7_2008",25.25
"20990",7,"Mujer","725_1_7_2009",26.75
"20991",7,"Mujer","725_1_7_2010",58
"20992",7,"Mujer","725_1_7_2011",NA
"20993",7,"Mujer","725_1_7_2012",33.5
"20994",7,"Mujer","725_1_7_2013",48.3333333333333
"20995",7,"Mujer","725_1_7_2014",30.6
"20996",7,"Mujer","725_1_7_2015",81.5
"20997",7,"Mujer","725_1_7_2016",174
"20998",7,"Mujer","725_1_7_2017",189
"20999",7,"Mujer","725_1_7_2018",20.3333333333333
"21000",7,"Mujer","725_1_7_2019",67
"21001",8,"Hombre","801_0_1_2005",25.6388888888889
"21002",8,"Hombre","801_0_1_2006",18.32
"21003",8,"Hombre","801_0_1_2007",19.6521739130435
"21004",8,"Hombre","801_0_1_2008",25.4571428571429
"21005",8,"Hombre","801_0_1_2009",25.1714285714286
"21006",8,"Hombre","801_0_1_2010",45.4210526315789
"21007",8,"Hombre","801_0_1_2011",40.6666666666667
"21008",8,"Hombre","801_0_1_2012",35.0416666666667
"21009",8,"Hombre","801_0_1_2013",83
"21010",8,"Hombre","801_0_1_2014",48.0588235294118
"21011",8,"Hombre","801_0_1_2015",57.3571428571429
"21012",8,"Hombre","801_0_1_2016",80.2
